"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2017-06-21 16:15:11 +02:00"

Year,"Country / territory of asylum/residence",Origin,"RSD procedure type / level","Tota pending start-year","of which UNHCR-assisted","Applied during year",statistics.filter.decisions_recognized,statistics.filter.decisions_other,Rejected,"Otherwise closed","Total decisions","Total pending end-year","of which UNHCR-assisted"
2016,"South Africa",Chad,"G / AR",*,0,,,,,*,*,0,
2016,Argentina,Togo,"G / FI",*,,,,,,,,*,0
2016,Australia,Togo,"G / FI",*,0,*,0,0,0,0,,*,0
2016,Austria,Togo,"G / FA",11,,9,*,0,,5,6,13,
2016,Belgium,Togo,"G / JR",40,0,93,8,,77,,85,27,0
2016,Belgium,Togo,"G / RA",,,16,,,,14,14,,
2016,Belgium,Togo,"G / FI",44,0,90,17,,90,7,114,60,0
2016,Benin,Togo,"G / FI",*,*,,,,*,,*,0,0
2016,"Burkina Faso",Togo,"J / FI",*,*,0,0,0,0,0,,*,*
2016,Brazil,Togo,"G / FI",259,131,61,12,,16,,28,292,82
2016,"Central African Rep.",Togo,"G / FI",6,6,,,,,,,6,6
2016,Canada,Togo,"G / FI",15,,34,29,,6,*,36,14,
2016,Switzerland,Togo,"G / FI",,,6,,,,,,,
2016,Chile,Togo,"G / FI",*,,,,,,,,*,0
2016,China,Togo,"U / FI",*,*,,,,*,*,*,0,0
2016,China,Togo,"U / AR",,,*,,,*,,*,0,0
2016,"Côte d'Ivoire",Togo,"J / FA",27,27,,,,,12,12,15,15
2016,Cameroon,Togo,"U / AR",*,*,*,,,*,*,*,*,*
2016,Cameroon,Togo,"U / FI",*,*,*,,,*,,*,*,*
2016,"Dem. Rep. of the Congo",Togo,"G / FI",*,*,,,,*,,*,0,0
2016,"Costa Rica",Togo,"G / FI",*,*,14,0,,0,14,14,*,*
2016,Cyprus,Togo,"G / AR",*,*,,,,,,,*,
2016,Cyprus,Togo,"G / FI",*,*,*,*,,,*,*,*,*
2016,"Czech Rep.",Togo,"G / FI",*,0,*,,,,,,*,0
2016,Germany,Togo,"G / NA",383,,415,,5,31,33,69,741,0
2016,Germany,Togo,"G / RA",24,,15,,,,*,*,37,0
2016,Germany,Togo,"G / JR",76,,,*,*,12,32,47,49,0
2016,Denmark,Togo,"G / AR",,,*,,,,*,*,,
2016,Denmark,Togo,"G / FI",,,,,,,*,*,,
2016,Algeria,Togo,"U / FI",*,*,*,*,,*,*,*,0,
2016,Algeria,Togo,"U / AR",,,*,,,*,,*,0,
2016,Egypt,Togo,"U / FI",9,9,*,0,,6,0,6,6,6
2016,Spain,Togo,"G / FI",5,,*,,,7,,7,15,
2016,Estonia,Togo,"G / FI",*,,*,,,,*,*,,
2016,Finland,Togo,"G / FI",*,,*,*,,*,*,6,*,
2016,Finland,Togo,"G / RA",*,,,,,*,,*,,
2016,France,Togo,"G / AR",67,,115,11,5,96,7,119,61,
2016,France,Togo,"G / FI",117,,114,8,5,113,,126,102,
2016,France,Togo,"G / RA",,,6,0,*,*,*,5,,
2016,Gabon,Togo,"G / FA",*,*,*,,,*,,*,*,*
2016,"United Kingdom",Togo,"G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom",Togo,"G / AR",,,*,0,,*,0,*,,0
2016,"United Kingdom",Togo,"G / FI",5,0,*,0,0,*,0,*,5,0
2016,Georgia,Togo,"G / FI",*,*,,,,*,,*,0,0
2016,Ghana,Togo,"G / FI",287,287,74,10,,15,249,274,87,87
2016,Greece,Togo,"G / RA",,,*,,,,,,,
2016,Greece,Togo,"G / FI",*,,6,*,,7,,9,,
2016,Greece,Togo,"G / AR",5,,*,,,,*,*,8,
2016,Hungary,Togo,"G / RA",,,*,,,,,,,
2016,Hungary,Togo,"G / FA",*,,,0,0,*,5,6,0,0
2016,Hungary,Togo,"G / FI",,,*,,,,,,,
2016,Indonesia,Togo,"U / FI",*,*,,,,,,,*,*
2016,Ireland,Togo,"G / AR",*,,5,*,,0,*,*,5,
2016,Ireland,Togo,"G / SP",*,,*,0,,*,0,*,*,
2016,Ireland,Togo,"G / FI",6,,0,*,,*,0,6,0,
2016,Italy,Togo,"G / FI",223,0,643,17,118,281,0,416,504,0
2016,"Rep. of Korea",Togo,"G / FA",,,*,,,6,,6,*,*
2016,Lebanon,Togo,"U / FI",*,,,,,,*,*,0,
2016,Lebanon,Togo,"U / AR",0,,*,,,,,,*,*
2016,Libya,Togo,"U / FI",*,,,,,,,,*,*
2016,Luxembourg,Togo,"G / AR",*,,*,,,*,,*,*,0
2016,Luxembourg,Togo,"G / JR",,,*,,,*,,*,0,0
2016,Luxembourg,Togo,"G / FI",11,,*,*,,*,8,14,*,0
2016,Morocco,Togo,"U / FI",8,8,*,0,0,6,*,9,*,*
2016,Morocco,Togo,"U / AR",*,*,*,0,0,*,0,*,0,0
2016,Mexico,Togo,"G / FI",*,*,6,,,*,,*,*,*
2016,Malta,Togo,"G / AR",,,*,,,*,*,*,*,
2016,Malta,Togo,"G / FI",,,*,,,*,,*,*,
2016,Mauritania,Togo,"U / AR",*,*,,,,,,,*,*
2016,Mauritania,Togo,"U / FI",*,*,7,,,*,*,5,6,6
2016,Malaysia,Togo,"U / FI",0,0,5,,,,*,*,*,*
2016,Namibia,Togo,"G / FI",*,*,,,,,,,*,*
2016,Niger,Togo,"G / FI",*,*,,,,,,,*,*
2016,Nigeria,Togo,"G / FI",*,*,15,,,*,,*,16,16
2016,Netherlands,Togo,"G / FI",*,,*,0,,*,,*,*,
2016,Netherlands,Togo,"G / RA",*,,*,*,,*,,*,*,
2016,Norway,Togo,"G / FI",,,*,,,,*,*,,
2016,"New Zealand",Togo,"G / FI",0,0,*,0,0,0,0,,*,
2016,Poland,Togo,"G / FI",0,,,,*,,,*,0,0
2016,Portugal,Togo,"G / FI",*,,*,*,*,*,,*,*,
2016,"Russian Federation",Togo,"G / TA",0,0,*,0,0,0,*,*,0,0
2016,"Russian Federation",Togo,"G / FI",*,*,0,0,0,0,*,*,0,0
2016,Senegal,Togo,"G / FA",75,75,*,,,,,,79,79
2016,"Sierra Leone",Togo,"G / FI",*,,0,,,,*,*,0,0
2016,Sweden,Togo,"G / FI",6,,0,0,0,*,*,*,*,
2016,Sweden,Togo,"G / AR",0,,5,0,0,*,*,*,*,
2016,Sweden,Togo,"G / RA",*,,0,0,0,*,0,*,0,
2016,Thailand,Togo,"U / FI",*,*,,,,,*,*,0,0
2016,Turkey,Togo,"U / FI",6,6,0,0,,0,*,*,5,5
2016,Ukraine,Togo,"G / FI",*,0,0,0,0,0,0,,*,0
2016,Ukraine,Togo,"G / JR",20,0,0,0,,0,0,,20,0
2016,Ukraine,Togo,"U / AR",*,*,0,0,,0,,,*,*
2016,"United States of America",Togo,"G / IN",145,,144,32,,*,7,40,253,
2016,"United States of America",Togo,"G / EO",82,,35,,,11,8,19,106,
2016,"South Africa",Togo,"G / AR",9,*,,,,,9,9,0,
2016,"South Africa",Togo,"G / FI",21,*,5,,,5,,5,21,
2016,Argentina,Thailand,"G / AR",*,,,,,,,,*,0
2016,Argentina,Thailand,"G / FI",,,,,,,,,0,0
2016,Australia,Thailand,"G / AR",15,0,29,0,0,*,*,7,37,0
2016,Australia,Thailand,"G / FI",128,0,204,0,0,38,0,38,211,0
2016,Austria,Thailand,"G / FA",*,,*,0,0,,*,*,*,
2016,Belgium,Thailand,"G / FI",0,0,*,,,*,,*,,0
2016,Belgium,Thailand,"G / RA",,,0,,,,,,,
2016,Brazil,Thailand,"G / FI",24,0,*,0,,*,,*,23,*
2016,Canada,Thailand,"G / FI",7,,11,,,13,*,14,6,
2016,"Czech Rep.",Thailand,"G / FI",0,0,*,,,,,,*,0
2016,Germany,Thailand,"G / RA",*,,,,,,,,*,0
2016,Germany,Thailand,"G / JR",*,,,0,0,0,0,,*,0
2016,Germany,Thailand,"G / NA",*,,5,,*,,,*,5,0
2016,Denmark,Thailand,"G / FI",*,,*,*,,,,*,*,
2016,Denmark,Thailand,"G / AR",*,,,,,,,,,
2016,France,Thailand,"G / RA",,,*,,,,,,,
2016,France,Thailand,"G / AR",*,,*,0,0,*,0,*,*,
2016,France,Thailand,"G / FI",*,,6,0,0,5,,5,,
2016,"United Kingdom",Thailand,"G / AR",,,5,0,,*,*,*,,0
2016,"United Kingdom",Thailand,"G / FI",19,0,29,0,0,7,8,15,31,0
2016,"United Kingdom",Thailand,"G / RA",,,*,0,0,0,0,,,0
2016,Indonesia,Thailand,"U / FI",*,*,,,,,,,*,*
2016,India,Thailand,"U / FI",0,0,*,0,,0,0,,*,*
2016,India,Thailand,"U / AR",0,0,0,0,,0,0,,0,0
2016,Ireland,Thailand,"G / SP",0,,0,0,,0,0,,0,
2016,Italy,Thailand,"G / FI",0,0,*,0,0,*,0,*,0,0
2016,Japan,Thailand,"G / AR",100,,,,,,,,55,0
2016,Cambodia,Thailand,"G / FI",8,8,,,,,,,8,8
2016,"Rep. of Korea",Thailand,"G / FA",54,,139,,,71,18,89,108,*
2016,Malaysia,Thailand,"U / FI",13,13,*,*,,,,*,16,16
2016,Malaysia,Thailand,"U / AR",*,*,,,,,*,*,0,0
2016,Netherlands,Thailand,"G / FI",,,*,,,,,,*,
2016,Norway,Thailand,"G / AR",,,*,,,,,,0,
2016,"New Zealand",Thailand,"G / FI",0,0,*,0,0,0,0,,*,
2016,Philippines,Thailand,"G / FA",0,,,,,,,,0,0
2016,Romania,Thailand,"G / FI",,,*,,,,,,,
2016,Sweden,Thailand,"G / FI",9,,8,0,0,5,0,5,9,
2016,Sweden,Thailand,"G / AR",*,,12,0,0,8,0,8,7,
2016,Sweden,Thailand,"G / RA",5,,*,0,0,*,*,5,*,
2016,"United States of America",Thailand,"G / EO",38,,10,,,,6,6,31,
2016,"United States of America",Thailand,"G / IN",351,,24,*,,,*,*,371,
2016,"South Africa",Thailand,"G / AR",*,0,,,,,*,*,0,
2016,"South Africa",Thailand,"G / FI",10,*,52,,,41,,41,21,
2016,Australia,Tibetan,"G / FI",5,0,12,6,0,0,0,6,5,0
2016,Brazil,Tibetan,"G / FI",*,0,0,0,,0,,,*,0
2016,Spain,Tibetan,"G / FI",,,*,*,,,,*,,
2016,"United Kingdom",Tibetan,"G / RA",,,,,,,,,,0
2016,Kenya,Tibetan,"J / FI",0,0,*,*,0,0,0,*,0,0
2016,Turkey,Tibetan,"U / FI",*,*,0,0,,0,*,*,*,*
2016,Afghanistan,Tajikistan,"U / AR",*,*,,,,,,,*,*
2016,Afghanistan,Tajikistan,"U / FI",7,7,*,,,,,,8,8
2016,Australia,Tajikistan,"G / FI",*,0,0,0,0,0,0,,0,0
2016,Australia,Tajikistan,"G / AR",0,0,*,0,0,0,0,,*,0
2016,Austria,Tajikistan,"G / FA",173,,109,54,*,13,*,69,182,
2016,Belgium,Tajikistan,"G / JR",*,0,*,,,*,,*,,0
2016,Belgium,Tajikistan,"G / RA",,,*,,,,*,*,,
2016,Belgium,Tajikistan,"G / FI",*,0,8,,,,,,*,0
2016,Belarus,Tajikistan,"G / FI",*,*,20,,,,12,12,9,8
2016,Canada,Tajikistan,"G / FI",*,,12,5,,*,,8,11,
2016,Switzerland,Tajikistan,"G / FI",*,0,10,0,0,0,6,6,8,0
2016,Germany,Tajikistan,"G / JR",140,,,*,0,14,37,52,224,0
2016,Germany,Tajikistan,"G / RA",32,,34,,,,15,15,50,0
2016,Germany,Tajikistan,"G / NA",402,,1979,49,9,172,318,548,1838,0
2016,Egypt,Tajikistan,"U / AR",0,0,9,0,,0,0,,9,9
2016,Egypt,Tajikistan,"U / FI",7,7,31,0,,10,0,10,28,28
2016,Spain,Tajikistan,"G / FI",,,,,,,,,5,
2016,Finland,Tajikistan,"G / RA",,,,,,,,,,
2016,Finland,Tajikistan,"G / FI",*,,*,*,,*,*,7,*,
2016,France,Tajikistan,"G / FI",18,,12,*,*,6,,10,,
2016,France,Tajikistan,"G / AR",6,,8,*,*,7,0,12,*,
2016,"United Kingdom",Tajikistan,"G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom",Tajikistan,"G / FI",*,0,8,*,0,0,0,*,7,0
2016,"United Kingdom",Tajikistan,"G / AR",,,0,*,,0,0,*,,0
2016,Georgia,Tajikistan,"G / FI",0,0,*,*,,,,*,*,*
2016,Hungary,Tajikistan,"G / FI",,,62,,,,,,,
2016,Hungary,Tajikistan,"G / FA",6,,,0,0,13,42,55,8,0
2016,India,Tajikistan,"U / FI",0,0,6,0,,0,*,*,*,*
2016,Italy,Tajikistan,"G / FI",*,0,*,6,0,0,0,6,*,0
2016,Jordan,Tajikistan,"U / FI",*,*,*,0,0,0,0,,*,*
2016,Kyrgyzstan,Tajikistan,"G / FI",0,0,*,0,0,0,0,,*,*
2016,"Rep. of Korea",Tajikistan,"G / FA",,,21,,,*,*,5,20,0
2016,Lithuania,Tajikistan,"G / FI",*,,18,*,,*,,*,*,
2016,Luxembourg,Tajikistan,"G / RA",,,*,,,,,,,
2016,Latvia,Tajikistan,"G / FI",,,14,,,*,*,5,9,
2016,"Rep. of Moldova",Tajikistan,"G / FI",*,*,*,*,,*,,*,0,0
2016,"Rep. of Moldova",Tajikistan,"G / JR",0,0,*,,,*,,*,0,0
2016,Netherlands,Tajikistan,"G / FI",18,,19,0,,*,19,23,13,
2016,Netherlands,Tajikistan,"G / RA",*,,*,*,,*,,7,*,
2016,Norway,Tajikistan,"G / RA",,,*,,,*,*,*,,
2016,Norway,Tajikistan,"G / FI",10,,7,*,,14,*,19,,
2016,Norway,Tajikistan,"G / AR",*,,15,,,15,,15,*,
2016,Pakistan,Tajikistan,"U / FI",*,*,,,,,*,*,0,0
2016,Poland,Tajikistan,"G / AR",,,18,,,*,,*,,
2016,Poland,Tajikistan,"G / FI",48,,835,6,7,109,649,771,124,0
2016,Portugal,Tajikistan,"G / FI",,,*,,,,,,,
2016,"Russian Federation",Tajikistan,"G / FI",13,13,9,0,0,0,19,19,*,*
2016,"Russian Federation",Tajikistan,"G / TA",9,9,29,0,12,0,17,29,9,9
2016,Sweden,Tajikistan,"G / AR",7,,49,0,*,41,*,45,12,
2016,Sweden,Tajikistan,"G / FI",79,,26,10,6,26,38,80,25,
2016,Sweden,Tajikistan,"G / RA",9,,10,0,0,6,*,9,10,
2016,"Syrian Arab Rep.",Tajikistan,"U / FI",7,7,*,,,*,,*,6,6
2016,"Syrian Arab Rep.",Tajikistan,"U / JR",,,*,,,*,,*,0,0
2016,Turkey,Tajikistan,"U / AR",,,8,,,,*,*,7,7
2016,Turkey,Tajikistan,"U / FI",178,178,90,0,,8,44,52,216,216
2016,Ukraine,Tajikistan,"U / FI",*,*,7,0,,0,0,,8,8
2016,Ukraine,Tajikistan,"G / FI",8,8,18,0,0,*,8,11,15,15
2016,Ukraine,Tajikistan,"G / JR",0,0,*,0,,0,0,,*,*
2016,"United States of America",Tajikistan,"G / EO",109,,19,,,7,10,17,109,
2016,"United States of America",Tajikistan,"G / IN",120,,109,10,,,18,28,203,
2016,Argentina,Turkmenistan,"G / FI",,,,,,,,,0,0
2016,Austria,Turkmenistan,"G / FA",*,,*,0,0,*,0,*,*,
2016,Azerbaijan,Turkmenistan,"G / FI",,,,0,,*,0,*,,
2016,Azerbaijan,Turkmenistan,"U / FI",0,0,*,,,*,,*,0,0
2016,Belgium,Turkmenistan,"G / FI",*,0,,,,,*,*,,0
2016,Bulgaria,Turkmenistan,"G / FI",,,*,,,,,,*,*
2016,Canada,Turkmenistan,"G / FI",,,*,,,,,,*,
2016,Switzerland,Turkmenistan,"G / FI",*,0,*,0,0,0,0,,*,0
2016,"Czech Rep.",Turkmenistan,"G / FI",0,0,5,5,,,,5,,0
2016,Germany,Turkmenistan,"G / NA",671,,179,5,7,185,48,245,374,0
2016,Germany,Turkmenistan,"G / JR",33,,,0,*,0,11,15,88,0
2016,Germany,Turkmenistan,"G / RA",14,,10,,,,14,14,9,0
2016,Denmark,Turkmenistan,"G / FI",,,*,,,,,,,
2016,Spain,Turkmenistan,"G / FI",,,,,,,,,5,
2016,France,Turkmenistan,"G / FI",*,,8,*,0,*,,*,,
2016,France,Turkmenistan,"G / AR",*,,*,*,0,0,0,*,*,
2016,"United Kingdom",Turkmenistan,"G / FI",5,0,7,0,0,6,0,6,*,0
2016,"United Kingdom",Turkmenistan,"G / RA",,,*,0,0,0,0,,,0
2016,"United Kingdom",Turkmenistan,"G / AR",,,*,*,,0,*,*,,0
2016,India,Turkmenistan,"U / FI",*,*,*,0,,0,0,,*,*
2016,"Rep. of Moldova",Turkmenistan,"G / FI",0,0,*,,,,,,*,*
2016,Netherlands,Turkmenistan,"G / FI",*,,,*,,*,,*,,
2016,Norway,Turkmenistan,"G / FI",*,,*,,,*,*,*,*,
2016,Norway,Turkmenistan,"G / RA",*,,,,,*,,*,,
2016,Norway,Turkmenistan,"G / AR",,,*,,,*,,*,*,
2016,Poland,Turkmenistan,"G / FI",0,,10,9,*,,,10,0,0
2016,Romania,Turkmenistan,"G / FI",,,*,,,,*,*,,
2016,"Russian Federation",Turkmenistan,"G / FI",*,*,*,0,0,0,7,7,0,0
2016,"Russian Federation",Turkmenistan,"G / TA",*,*,16,0,5,0,7,12,6,6
2016,Sweden,Turkmenistan,"G / AR",0,,*,0,0,*,*,*,*,
2016,Sweden,Turkmenistan,"G / FI",5,,*,0,0,*,5,6,0,
2016,Sweden,Turkmenistan,"G / RA",5,,0,0,0,*,0,*,*,
2016,Turkey,Turkmenistan,"U / AR",6,6,*,,,,*,*,8,8
2016,Turkey,Turkmenistan,"U / FI",334,334,201,*,,*,108,113,422,422
2016,Ukraine,Turkmenistan,"G / JR",*,0,0,0,,0,0,,*,0
2016,Ukraine,Turkmenistan,"G / FI",*,*,0,0,0,*,0,*,*,*
2016,"United States of America",Turkmenistan,"G / EO",35,,5,,,,*,*,43,
2016,"United States of America",Turkmenistan,"G / IN",70,,39,6,,,9,15,94,
2016,Australia,Timor-Leste,"G / FI",*,0,0,0,0,0,0,,0,0
2016,Belgium,Timor-Leste,"G / FI",0,0,,,,,,,,0
2016,Germany,Timor-Leste,"G / NA",,,*,,,,,,*,0
2016,"United Kingdom",Timor-Leste,"G / AR",,,0,0,,0,0,,,0
2016,"United Kingdom",Timor-Leste,"G / FI",*,0,0,0,0,0,0,,*,0
2016,"United Kingdom",Timor-Leste,"G / RA",,,0,0,0,0,0,,,0
2016,Mexico,Timor-Leste,"G / FI",*,,,,,,,,*,0
2016,"South Africa",Timor-Leste,"G / FI",*,0,0,,,*,,*,0,
2016,Australia,Tonga,"G / AR",21,0,13,0,0,20,*,22,12,0
2016,Australia,Tonga,"G / FI",70,0,55,*,0,43,0,46,60,0
2016,"United Kingdom",Tonga,"G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom",Tonga,"G / FI",0,0,0,0,0,0,0,,0,0
2016,"United Kingdom",Tonga,"G / AR",,,0,0,,0,0,,,0
2016,"New Zealand",Tonga,"G / FI",6,0,0,0,0,6,0,6,0,
2016,"United States of America",Tonga,"G / EO",0,,0,,,,,,5,
2016,"United States of America",Tonga,"G / IN",0,,*,0,,,0,,*,
2016,Austria,"Trinidad and Tobago","G / FA",,,,,,,,,*,
2016,Canada,"Trinidad and Tobago","G / FI",9,,7,*,,*,,*,25,
2016,Switzerland,"Trinidad and Tobago","G / FI",0,0,*,0,0,*,*,*,,0
2016,Germany,"Trinidad and Tobago","G / JR",*,,,0,0,0,0,,*,0
2016,Germany,"Trinidad and Tobago","G / NA",0,,*,,,,,,*,0
2016,"United Kingdom","Trinidad and Tobago","G / AR",,,13,5,,5,0,10,,0
2016,"United Kingdom","Trinidad and Tobago","G / FI",24,0,35,*,0,34,*,40,25,0
2016,"United Kingdom","Trinidad and Tobago","G / RA",,,0,0,0,0,0,,,0
2016,Netherlands,"Trinidad and Tobago","G / FI",*,,22,18,,*,,20,6,
2016,Sweden,"Trinidad and Tobago","G / FI",*,,0,0,0,*,0,*,0,
2016,"United States of America","Trinidad and Tobago","G / EO",68,,23,,,9,25,34,108,
2016,"United States of America","Trinidad and Tobago","G / IN",57,,34,*,,,17,19,72,
2016,Albania,Tunisia,"G / FI",0,0,*,,,*,,*,0,0
2016,Argentina,Tunisia,"G / FI",,,*,,,,,,*,0
2016,Australia,Tunisia,"G / FI",*,0,*,0,0,*,0,*,*,0
2016,Australia,Tunisia,"G / AR",*,0,*,*,0,*,*,*,0,0
2016,Austria,Tunisia,"G / FA",151,,123,*,0,68,66,135,113,
2016,Belgium,Tunisia,"G / RA",,,12,,,,12,12,,
2016,Belgium,Tunisia,"G / JR",*,0,23,,,17,,17,5,0
2016,Belgium,Tunisia,"G / FI",22,0,52,8,,39,*,49,23,0
2016,Bulgaria,Tunisia,"G / RA",,,*,,,,,,*,*
2016,Bulgaria,Tunisia,"G / FI",8,8,*,,,*,,*,*,*
2016,Brazil,Tunisia,"G / FI",25,7,8,*,,*,,5,28,7
2016,Canada,Tunisia,"G / FI",16,,39,18,,22,*,43,26,
2016,Switzerland,Tunisia,"G / FI",104,0,213,6,*,77,227,313,53,0
2016,Cyprus,Tunisia,"G / FI",*,,*,,,,,,*,*
2016,"Czech Rep.",Tunisia,"G / FI",*,0,6,,,*,*,*,*,0
2016,Germany,Tunisia,"G / NA",817,,871,7,5,854,482,1348,447,0
2016,Germany,Tunisia,"G / JR",195,,,*,*,130,193,327,356,0
2016,Germany,Tunisia,"G / RA",117,,103,,,31,187,218,53,0
2016,Denmark,Tunisia,"G / FI",*,,54,,,,8,8,*,
2016,Denmark,Tunisia,"G / AR",*,,5,*,,,*,5,*,
2016,Algeria,Tunisia,"U / FI",*,*,*,,,,*,*,*,*
2016,Egypt,Tunisia,"U / FI",*,*,*,*,,0,*,*,*,*
2016,Spain,Tunisia,"G / FI",5,,25,,,12,,12,20,
2016,Finland,Tunisia,"G / RA",,,,,,,,,,
2016,Finland,Tunisia,"G / FI",19,,10,*,,9,14,25,6,
2016,Fiji,Tunisia,"G / AR",*,*,0,,,*,0,*,0,0
2016,France,Tunisia,"G / FI",83,,312,21,11,198,,230,,
2016,France,Tunisia,"G / AR",37,,89,7,6,75,5,93,32,
2016,France,Tunisia,"G / RA",,,*,0,0,*,,*,,
2016,"United Kingdom",Tunisia,"G / FI",26,0,49,*,*,25,7,36,40,0
2016,"United Kingdom",Tunisia,"G / RA",,,*,0,0,0,*,*,,0
2016,"United Kingdom",Tunisia,"G / AR",,,16,0,,13,*,14,,0
2016,Georgia,Tunisia,"G / FI",*,*,,,,,*,*,0,0
2016,Greece,Tunisia,"G / RA",,,*,,,,,,,
2016,Greece,Tunisia,"G / FI",6,,48,,,27,12,39,14,
2016,Greece,Tunisia,"G / AR",*,,23,,,7,*,10,18,
2016,Croatia,Tunisia,"G / FI",,,8,,,*,5,7,*,*
2016,Hungary,Tunisia,"G / FI",,,63,,,,,,,
2016,Hungary,Tunisia,"G / RA",,,*,,,,,,,
2016,Hungary,Tunisia,"G / FA",*,,,0,0,15,54,69,*,0
2016,Indonesia,Tunisia,"U / FI",*,*,,,,,*,*,*,*
2016,Ireland,Tunisia,"G / AR",*,,*,0,,0,0,,*,
2016,Ireland,Tunisia,"G / FI",*,,*,0,,*,*,*,*,
2016,Iraq,Tunisia,"U / FI",6,6,,,,,,,6,6
2016,Iceland,Tunisia,"G / FI",*,,*,0,,*,*,*,*,
2016,Italy,Tunisia,"G / FI",182,0,337,*,64,147,0,214,312,0
2016,Jordan,Tunisia,"U / FI",16,16,10,*,0,0,0,*,24,24
2016,Kazakhstan,Tunisia,"G / FI",*,0,,,,,*,*,0,0
2016,"Rep. of Korea",Tunisia,"G / FA",27,,16,,,13,5,18,29,0
2016,Lebanon,Tunisia,"U / AR",*,*,,,,,,,*,*
2016,Libya,Tunisia,"U / FI",*,*,,,,,,,*,*
2016,Liechtenstein,Tunisia,"G / FI",*,0,,,,,,,,0
2016,Luxembourg,Tunisia,"G / FI",32,,38,,,10,25,35,19,0
2016,Luxembourg,Tunisia,"G / JR",*,,*,,,*,,*,0,0
2016,Luxembourg,Tunisia,"G / AR",*,,7,,,5,,5,5,0
2016,Luxembourg,Tunisia,"G / RA",,,*,,,,,,,
2016,Morocco,Tunisia,"U / FI",*,*,*,*,0,*,0,*,*,*
2016,"Rep. of Moldova",Tunisia,"G / JR",*,*,,,,*,,*,0,0
2016,"The former Yugoslav Republic of Macedonia",Tunisia,"G / FA",0,0,*,,,,*,*,0,0
2016,Malta,Tunisia,"G / AR",7,,*,,*,*,,*,*,
2016,Malta,Tunisia,"G / FI",*,,*,,*,*,*,*,*,
2016,Montenegro,Tunisia,"G / FA",0,0,5,0,0,0,*,*,*,*
2016,Malaysia,Tunisia,"U / AR",,,*,,,,,,*,*
2016,Malaysia,Tunisia,"U / FI",0,0,*,,,*,,*,*,*
2016,Netherlands,Tunisia,"G / RA",*,,*,*,,*,*,*,*,
2016,Netherlands,Tunisia,"G / FI",15,,209,*,,37,105,144,84,
2016,Norway,Tunisia,"G / FI",6,,8,*,,5,9,16,*,
2016,Norway,Tunisia,"G / AR",6,,13,,,15,,15,*,
2016,Oman,Tunisia,"U / FI",0,0,*,,,,,,*,*
2016,Poland,Tunisia,"G / AR",,,*,,,,*,*,,
2016,Poland,Tunisia,"G / FI",*,,*,,,*,*,*,*,0
2016,Portugal,Tunisia,"G / FI",*,,*,,*,,,*,*,
2016,Romania,Tunisia,"G / FI",*,*,7,,,*,*,*,,
2016,Romania,Tunisia,"G / RA",,,*,,,,,,,
2016,"Russian Federation",Tunisia,"G / FI",*,*,0,0,0,0,*,*,0,0
2016,"Russian Federation",Tunisia,"G / TA",*,*,0,0,0,0,*,*,0,0
2016,"Serbia and Kosovo (S/RES/1244 (1999))",Tunisia,"G / FI",*,*,,,,,*,*,0,0
2016,Slovakia,Tunisia,"G / FI",,,0,,,*,,*,,0
2016,Slovakia,Tunisia,"G / RA",,,*,,,,,,,
2016,Slovenia,Tunisia,"G / FI",,0,11,,,*,6,8,*,0
2016,Sweden,Tunisia,"G / AR",15,,65,0,0,55,9,64,19,
2016,Sweden,Tunisia,"G / RA",24,,29,0,*,17,21,41,11,
2016,Sweden,Tunisia,"G / FI",102,,77,6,10,61,61,138,51,
2016,"Syrian Arab Rep.",Tunisia,"U / FI",18,18,9,,,13,*,15,12,12
2016,"Syrian Arab Rep.",Tunisia,"U / JR",9,9,10,,,10,8,18,*,*
2016,Turkey,Tunisia,"U / FI",21,21,24,*,,0,8,10,35,35
2016,Turkey,Tunisia,"U / AR",*,*,0,,,,,,*,*
2016,Ukraine,Tunisia,"G / JR",*,0,0,0,,0,0,,*,0
2016,Ukraine,Tunisia,"G / FI",5,*,*,0,0,*,*,*,*,*
2016,Uruguay,Tunisia,"G / FI",,,*,*,,,,*,0,0
2016,"United States of America",Tunisia,"G / EO",35,,6,6,,,*,10,45,
2016,"United States of America",Tunisia,"G / IN",49,,46,5,,,5,10,85,
2016,Yemen,Tunisia,"U / FI",*,*,,,,,,,*,*
2016,"South Africa",Tunisia,"G / FI",*,0,*,,,*,,*,*,
2016,"South Africa",Tunisia,"G / AR",*,0,,,,,*,*,0,
2016,Albania,Turkey,"G / FI",0,0,*,,,,*,*,*,*
2016,Argentina,Turkey,"G / FI",*,,12,,,,,,13,*
2016,Armenia,Turkey,"G / FI",,,*,,,*,,*,*,*
2016,Armenia,Turkey,"G / JR",,,*,,,,,,*,*
2016,Armenia,Turkey,"U / FI",*,*,,*,,,,*,0,0
2016,Australia,Turkey,"G / FI",186,0,160,33,0,24,0,57,221,0
2016,Australia,Turkey,"G / AR",54,0,126,11,0,11,*,25,55,0
2016,Austria,Turkey,"G / FA",403,,310,8,7,40,201,256,493,
2016,Azerbaijan,Turkey,"U / FI",0,0,8,,,,,,8,8
